,id,name,state_id,id,name,country_id,id,sortname,name,phonecode
323,18639,Umkirch,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
324,18640,Vaihingen,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
325,18641,Villingen-Schwenningen,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
326,18642,Villingendorf,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
327,18643,Waghausel,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
328,18644,Waiblingen,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
329,18645,Waldbronn,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
330,18646,Waldkirch,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
331,18647,Waldlaubersheim,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
332,18648,Waldshut-Tiengen,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
333,18649,Walldorf,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
334,18650,Walldurn,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
335,18651,Walzbachtal,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
336,18652,Wangen,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
337,18653,Wehr,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
338,18654,Weikersheim,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
339,18655,Weil,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
340,18656,Weil am Rhein,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
341,18657,Weil der Stadt,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
342,18658,Weil im Schonbuch,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
343,18659,Weilheim,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
344,18660,Weingarten,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
345,18661,Weinheim,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
346,18662,Weinsberg,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
347,18663,Weinstadt,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
348,18664,Wellendingen,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
349,18665,Welzheim,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
350,18666,Wendlingen,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
351,18667,Wernau,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
352,18668,Wertheim,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
353,18669,Wiesloch,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
354,18670,Wildbad,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
355,18671,Wildberg,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
356,18672,Winnenden,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
357,18673,Wolpertshausen,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
358,18674,Zuzenhausen,1355,1355,Baden-Wurttemberg,82,82,DE,Germany,49
359,18675,Ahorn,1356,1356,Bavaria,82,82,DE,Germany,49
360,18676,Allershausen,1356,1356,Bavaria,82,82,DE,Germany,49
361,18677,Attenhofen,1356,1356,Bavaria,82,82,DE,Germany,49
362,18678,Bad Birnbach,1356,1356,Bavaria,82,82,DE,Germany,49
363,18679,Bad Endorf,1356,1356,Bavaria,82,82,DE,Germany,49
364,18680,Bad Gronenbach,1356,1356,Bavaria,82,82,DE,Germany,49
365,18681,Barbing,1356,1356,Bavaria,82,82,DE,Germany,49
366,18682,Benediktbeuern,1356,1356,Bavaria,82,82,DE,Germany,49
367,18683,Breitenberg,1356,1356,Bavaria,82,82,DE,Germany,49
368,18684,Bruckberg,1356,1356,Bavaria,82,82,DE,Germany,49
369,18685,Brunnthal,1356,1356,Bavaria,82,82,DE,Germany,49
370,18686,Burgheim,1356,1356,Bavaria,82,82,DE,Germany,49
371,18687,Chiemsee,1356,1356,Bavaria,82,82,DE,Germany,49
372,18688,Emersacker,1356,1356,Bavaria,82,82,DE,Germany,49
373,18689,Eresing,1356,1356,Bavaria,82,82,DE,Germany,49
374,18690,Fahrenzhausen,1356,1356,Bavaria,82,82,DE,Germany,49
375,18691,Faulbach,1356,1356,Bavaria,82,82,DE,Germany,49
376,18692,Finning,1356,1356,Bavaria,82,82,DE,Germany,49
377,18693,Forstinning,1356,1356,Bavaria,82,82,DE,Germany,49
378,18694,Georgensgmund,1356,1356,Bavaria,82,82,DE,Germany,49
379,18695,Haldenwang,1356,1356,Bavaria,82,82,DE,Germany,49
380,18696,Heideck,1356,1356,Bavaria,82,82,DE,Germany,49
381,18697,Heimenkirch,1356,1356,Bavaria,82,82,DE,Germany,49
382,18698,Hergensweiler,1356,1356,Bavaria,82,82,DE,Germany,49
383,18699,Hirschau,1356,1356,Bavaria,82,82,DE,Germany,49
384,18700,Iffeldorf,1356,1356,Bavaria,82,82,DE,Germany,49
385,18701,Karlstein,1356,1356,Bavaria,82,82,DE,Germany,49
386,18702,Kleinheubach,1356,1356,Bavaria,82,82,DE,Germany,49
387,18703,Kleinwallstadt,1356,1356,Bavaria,82,82,DE,Germany,49
388,18704,Kotz,1356,1356,Bavaria,82,82,DE,Germany,49
389,18705,Krailling,1356,1356,Bavaria,82,82,DE,Germany,49
390,18706,Langenbach,1356,1356,Bavaria,82,82,DE,Germany,49
391,18707,Laudenbach,1356,1356,Bavaria,82,82,DE,Germany,49
392,18708,Leutershausen,1356,1356,Bavaria,82,82,DE,Germany,49
393,18709,Mammendorf,1356,1356,Bavaria,82,82,DE,Germany,49
394,18710,Mombris,1356,1356,Bavaria,82,82,DE,Germany,49
395,18711,Munnerstadt,1356,1356,Bavaria,82,82,DE,Germany,49
396,18712,Neu-Ulm,1356,1356,Bavaria,82,82,DE,Germany,49
397,18713,Niederlauer,1356,1356,Bavaria,82,82,DE,Germany,49
398,18714,Obernburg,1356,1356,Bavaria,82,82,DE,Germany,49
399,18715,Oberpfaffenhofen,1356,1356,Bavaria,82,82,DE,Germany,49
400,18716,Ostallgau,1356,1356,Bavaria,82,82,DE,Germany,49
401,18717,Prittriching,1356,1356,Bavaria,82,82,DE,Germany,49
402,18718,Prutting,1356,1356,Bavaria,82,82,DE,Germany,49
403,18719,Pullach,1356,1356,Bavaria,82,82,DE,Germany,49
404,18720,Putzbrunn,1356,1356,Bavaria,82,82,DE,Germany,49
405,18721,Randersacker,1356,1356,Bavaria,82,82,DE,Germany,49
406,18722,Rednitzhembach,1356,1356,Bavaria,82,82,DE,Germany,49
407,18723,Ronsberg,1356,1356,Bavaria,82,82,DE,Germany,49
408,18724,Ruckersdorf,1356,1356,Bavaria,82,82,DE,Germany,49
409,18725,Schaufling,1356,1356,Bavaria,82,82,DE,Germany,49
410,18726,Schonberg,1356,1356,Bavaria,82,82,DE,Germany,49
411,18727,Seefeld,1356,1356,Bavaria,82,82,DE,Germany,49
412,18728,Sengenthal,1356,1356,Bavaria,82,82,DE,Germany,49
413,18729,Sondheim v.d.Rhon,1356,1356,Bavaria,82,82,DE,Germany,49
414,18730,Steinwiesen,1356,1356,Bavaria,82,82,DE,Germany,49
415,18731,Stockheim,1356,1356,Bavaria,82,82,DE,Germany,49
416,18732,Tagmersheim,1356,1356,Bavaria,82,82,DE,Germany,49
417,18733,Uettingen,1356,1356,Bavaria,82,82,DE,Germany,49
418,18734,Unterfohring,1356,1356,Bavaria,82,82,DE,Germany,49
419,18735,Weibensberg,1356,1356,Bavaria,82,82,DE,Germany,49
420,18736,Wiesthal,1356,1356,Bavaria,82,82,DE,Germany,49
421,18737,Wildflecken,1356,1356,Bavaria,82,82,DE,Germany,49
422,18738,Wolfertschwenden,1356,1356,Bavaria,82,82,DE,Germany,49
423,18739,Zorneding,1356,1356,Bavaria,82,82,DE,Germany,49
424,18740,Abensberg,1357,1357,Bayern,82,82,DE,Germany,49
425,18741,Aichach,1357,1357,Bayern,82,82,DE,Germany,49
426,18742,Ainring,1357,1357,Bayern,82,82,DE,Germany,49
427,18743,Altdorf,1357,1357,Bayern,82,82,DE,Germany,49
428,18744,Altotting,1357,1357,Bayern,82,82,DE,Germany,49
429,18745,Altusried,1357,1357,Bayern,82,82,DE,Germany,49
430,18746,Alzenau,1357,1357,Bayern,82,82,DE,Germany,49
431,18747,Amberg,1357,1357,Bayern,82,82,DE,Germany,49
432,18748,Amerang,1357,1357,Bayern,82,82,DE,Germany,49
433,18749,Ansbach,1357,1357,Bayern,82,82,DE,Germany,49
434,18750,Aschaffenburg,1357,1357,Bayern,82,82,DE,Germany,49
435,18751,Augsburg,1357,1357,Bayern,82,82,DE,Germany,49
436,18752,Bad Aibling,1357,1357,Bayern,82,82,DE,Germany,49
437,18753,Bad Kissingen,1357,1357,Bayern,82,82,DE,Germany,49
438,18754,Bad Neustadt,1357,1357,Bayern,82,82,DE,Germany,49
439,18755,Bad Reichenhall,1357,1357,Bayern,82,82,DE,Germany,49
440,18756,Bad Tolz,1357,1357,Bayern,82,82,DE,Germany,49
441,18757,Bad Windsheim,1357,1357,Bayern,82,82,DE,Germany,49
442,18758,Bad Worishofen,1357,1357,Bayern,82,82,DE,Germany,49
443,18759,Bamberg,1357,1357,Bayern,82,82,DE,Germany,49
444,18760,Bayreuth,1357,1357,Bayern,82,82,DE,Germany,49
445,18761,Bobingen,1357,1357,Bayern,82,82,DE,Germany,49
446,18762,Bogen,1357,1357,Bayern,82,82,DE,Germany,49
447,18763,Bruckmuhl,1357,1357,Bayern,82,82,DE,Germany,49
448,18764,Buchloe,1357,1357,Bayern,82,82,DE,Germany,49
449,18765,Burghausen,1357,1357,Bayern,82,82,DE,Germany,49
450,18766,Burgkirchen,1357,1357,Bayern,82,82,DE,Germany,49
451,18767,Burglengenfeld,1357,1357,Bayern,82,82,DE,Germany,49
452,18768,Burgthann,1357,1357,Bayern,82,82,DE,Germany,49
453,18769,Buttenheim,1357,1357,Bayern,82,82,DE,Germany,49
454,18770,Cadolzburg,1357,1357,Bayern,82,82,DE,Germany,49
455,18771,Castell,1357,1357,Bayern,82,82,DE,Germany,49
456,18772,Cham,1357,1357,Bayern,82,82,DE,Germany,49
457,18773,Coburg,1357,1357,Bayern,82,82,DE,Germany,49
458,18774,Dachau,1357,1357,Bayern,82,82,DE,Germany,49
459,18775,Deggendorf,1357,1357,Bayern,82,82,DE,Germany,49
460,18776,DieBen,1357,1357,Bayern,82,82,DE,Germany,49
461,18777,Diedorf,1357,1357,Bayern,82,82,DE,Germany,49
462,18778,Dietmannsried,1357,1357,Bayern,82,82,DE,Germany,49
463,18779,Dietramszell,1357,1357,Bayern,82,82,DE,Germany,49
464,18780,Dillingen,1357,1357,Bayern,82,82,DE,Germany,49
465,18781,Dingolfing,1357,1357,Bayern,82,82,DE,Germany,49
466,18782,Dinkelsbuhl,1357,1357,Bayern,82,82,DE,Germany,49
467,18783,Dombuhl,1357,1357,Bayern,82,82,DE,Germany,49
468,18784,Donauworth,1357,1357,Bayern,82,82,DE,Germany,49
469,18785,Dorfen,1357,1357,Bayern,82,82,DE,Germany,49
470,18786,Ebersberg,1357,1357,Bayern,82,82,DE,Germany,49
471,18787,Eching,1357,1357,Bayern,82,82,DE,Germany,49
472,18788,Eckental,1357,1357,Bayern,82,82,DE,Germany,49
473,18789,Eggenfelden,1357,1357,Bayern,82,82,DE,Germany,49
474,18790,Eichenau,1357,1357,Bayern,82,82,DE,Germany,49
475,18791,Eichstatt,1357,1357,Bayern,82,82,DE,Germany,49
476,18792,Elchingen,1357,1357,Bayern,82,82,DE,Germany,49
477,18793,Erding,1357,1357,Bayern,82,82,DE,Germany,49
478,18794,Ergolding,1357,1357,Bayern,82,82,DE,Germany,49
479,18795,Erlangen,1357,1357,Bayern,82,82,DE,Germany,49
480,18796,Erlenbach,1357,1357,Bayern,82,82,DE,Germany,49
481,18797,Essenbach,1357,1357,Bayern,82,82,DE,Germany,49
482,18798,Feldafing,1357,1357,Bayern,82,82,DE,Germany,49
483,18799,Feldkirchen-Westerham,1357,1357,Bayern,82,82,DE,Germany,49
484,18800,Feucht,1357,1357,Bayern,82,82,DE,Germany,49
485,18801,Feuchtwangen,1357,1357,Bayern,82,82,DE,Germany,49
486,18802,Forchheim,1357,1357,Bayern,82,82,DE,Germany,49
487,18803,Freilassing,1357,1357,Bayern,82,82,DE,Germany,49
488,18804,Freising,1357,1357,Bayern,82,82,DE,Germany,49
489,18805,Fridolfing,1357,1357,Bayern,82,82,DE,Germany,49
490,18806,Friedberg,1357,1357,Bayern,82,82,DE,Germany,49
491,18807,Furstenfeldbruck,1357,1357,Bayern,82,82,DE,Germany,49
492,18808,Furth,1357,1357,Bayern,82,82,DE,Germany,49
493,18809,Furth im Wald,1357,1357,Bayern,82,82,DE,Germany,49
494,18810,Fussen,1357,1357,Bayern,82,82,DE,Germany,49
495,18811,Gachenbach,1357,1357,Bayern,82,82,DE,Germany,49
496,18812,Gaimersheim,1357,1357,Bayern,82,82,DE,Germany,49
497,18813,Garching,1357,1357,Bayern,82,82,DE,Germany,49
498,18814,Garmisch-Partenkirchen,1357,1357,Bayern,82,82,DE,Germany,49
499,18815,Gauting,1357,1357,Bayern,82,82,DE,Germany,49
500,18816,Gemunden,1357,1357,Bayern,82,82,DE,Germany,49
501,18817,Geretsried,1357,1357,Bayern,82,82,DE,Germany,49
502,18818,Germering,1357,1357,Bayern,82,82,DE,Germany,49
503,18819,Gersthofen,1357,1357,Bayern,82,82,DE,Germany,49
504,18820,Gilching,1357,1357,Bayern,82,82,DE,Germany,49
505,18821,Goldbach,1357,1357,Bayern,82,82,DE,Germany,49
506,18822,Grafelfing,1357,1357,Bayern,82,82,DE,Germany,49
507,18823,Grafenau,1357,1357,Bayern,82,82,DE,Germany,49
508,18824,Grafing,1357,1357,Bayern,82,82,DE,Germany,49
509,18825,GroBostheim,1357,1357,Bayern,82,82,DE,Germany,49
510,18826,Grobenstadt,1357,1357,Bayern,82,82,DE,Germany,49
511,18827,Grobenzell,1357,1357,Bayern,82,82,DE,Germany,49
512,18828,Grunwald,1357,1357,Bayern,82,82,DE,Germany,49
513,18829,Gunzburg,1357,1357,Bayern,82,82,DE,Germany,49
514,18830,Gunzenhausen,1357,1357,Bayern,82,82,DE,Germany,49
515,18831,HaBfurt,1357,1357,Bayern,82,82,DE,Germany,49
516,18832,Haar,1357,1357,Bayern,82,82,DE,Germany,49
517,18833,Hammelburg,1357,1357,Bayern,82,82,DE,Germany,49
518,18834,Hasloch,1357,1357,Bayern,82,82,DE,Germany,49
519,18835,Hauzenberg,1357,1357,Bayern,82,82,DE,Germany,49
520,18836,Helmbrechts,1357,1357,Bayern,82,82,DE,Germany,49
521,18837,Henfenfeld,1357,1357,Bayern,82,82,DE,Germany,49
522,18838,Hersbruck,1357,1357,Bayern,82,82,DE,Germany,49
523,18839,Herzogenaurach,1357,1357,Bayern,82,82,DE,Germany,49
524,18840,Hilpoltstein,1357,1357,Bayern,82,82,DE,Germany,49
525,18841,Hirschaid,1357,1357,Bayern,82,82,DE,Germany,49
526,18842,Hochstadt,1357,1357,Bayern,82,82,DE,Germany,49
527,18843,Hof,1357,1357,Bayern,82,82,DE,Germany,49
528,18844,Holzkirchen,1357,1357,Bayern,82,82,DE,Germany,49
529,18845,Hosbach,1357,1357,Bayern,82,82,DE,Germany,49
530,18846,Illertissen,1357,1357,Bayern,82,82,DE,Germany,49
531,18847,Immenstadt,1357,1357,Bayern,82,82,DE,Germany,49
532,18848,Ingolstadt,1357,1357,Bayern,82,82,DE,Germany,49
533,18849,Inning,1357,1357,Bayern,82,82,DE,Germany,49
534,18850,Ismaning,1357,1357,Bayern,82,82,DE,Germany,49
535,18851,Karlsfeld,1357,1357,Bayern,82,82,DE,Germany,49
536,18852,Karlstadt,1357,1357,Bayern,82,82,DE,Germany,49
537,18853,Kaufbeuren,1357,1357,Bayern,82,82,DE,Germany,49
538,18854,Kelheim,1357,1357,Bayern,82,82,DE,Germany,49
539,18855,Kempten,1357,1357,Bayern,82,82,DE,Germany,49
540,18856,Kiefersfelden,1357,1357,Bayern,82,82,DE,Germany,49
541,18857,Kirchheim,1357,1357,Bayern,82,82,DE,Germany,49
542,18858,Kissing,1357,1357,Bayern,82,82,DE,Germany,49
543,18859,Kitzingen,1357,1357,Bayern,82,82,DE,Germany,49
544,18860,Kleinostheim,1357,1357,Bayern,82,82,DE,Germany,49
545,18861,Klingenberg,1357,1357,Bayern,82,82,DE,Germany,49
546,18862,Kolbermoor,1357,1357,Bayern,82,82,DE,Germany,49
547,18863,Konigsbrunn,1357,1357,Bayern,82,82,DE,Germany,49
548,18864,Kreuzwertheim,1357,1357,Bayern,82,82,DE,Germany,49
549,18865,Kronach,1357,1357,Bayern,82,82,DE,Germany,49
550,18866,Krumbach,1357,1357,Bayern,82,82,DE,Germany,49
551,18867,Kulmbach,1357,1357,Bayern,82,82,DE,Germany,49
552,18868,Kummersbruck,1357,1357,Bayern,82,82,DE,Germany,49
553,18869,Landau,1357,1357,Bayern,82,82,DE,Germany,49
554,18870,Landsberg,1357,1357,Bayern,82,82,DE,Germany,49
555,18871,Landshut,1357,1357,Bayern,82,82,DE,Germany,49
556,18872,Langenzenn,1357,1357,Bayern,82,82,DE,Germany,49
557,18873,Lappersdorf,1357,1357,Bayern,82,82,DE,Germany,49
558,18874,Lauf,1357,1357,Bayern,82,82,DE,Germany,49
559,18875,Lauingen,1357,1357,Bayern,82,82,DE,Germany,49
560,18876,Leinburg,1357,1357,Bayern,82,82,DE,Germany,49
561,18877,Lenggries,1357,1357,Bayern,82,82,DE,Germany,49
562,18878,Lichtenfels,1357,1357,Bayern,82,82,DE,Germany,49
563,18879,Lindach,1357,1357,Bayern,82,82,DE,Germany,49
564,18880,Lindau,1357,1357,Bayern,82,82,DE,Germany,49
565,18881,Lindenberg,1357,1357,Bayern,82,82,DE,Germany,49
566,18882,Lohr,1357,1357,Bayern,82,82,DE,Germany,49
567,18883,Mainburg,1357,1357,Bayern,82,82,DE,Germany,49
568,18884,Maisach,1357,1357,Bayern,82,82,DE,Germany,49
569,18885,Manching,1357,1357,Bayern,82,82,DE,Germany,49
570,18886,Markt Schwaben,1357,1357,Bayern,82,82,DE,Germany,49
571,18887,Marktheidenfeld,1357,1357,Bayern,82,82,DE,Germany,49
572,18888,Marktoberdorf,1357,1357,Bayern,82,82,DE,Germany,49
573,18889,Marktredwitz,1357,1357,Bayern,82,82,DE,Germany,49
574,18890,Maxhutte-Haidhof,1357,1357,Bayern,82,82,DE,Germany,49
575,18891,Meitingen,1357,1357,Bayern,82,82,DE,Germany,49
576,18892,Memmingen,1357,1357,Bayern,82,82,DE,Germany,49
577,18893,Mering,1357,1357,Bayern,82,82,DE,Germany,49
578,18894,Miesbach,1357,1357,Bayern,82,82,DE,Germany,49
579,18895,Miltenberg,1357,1357,Bayern,82,82,DE,Germany,49
580,18896,Mindelheim,1357,1357,Bayern,82,82,DE,Germany,49
581,18897,Moosburg,1357,1357,Bayern,82,82,DE,Germany,49
582,18898,Muhldorf,1357,1357,Bayern,82,82,DE,Germany,49
583,18899,Munchberg,1357,1357,Bayern,82,82,DE,Germany,49
584,18900,Munchen,1357,1357,Bayern,82,82,DE,Germany,49
585,18901,Munningen,1357,1357,Bayern,82,82,DE,Germany,49
586,18902,Murnau,1357,1357,Bayern,82,82,DE,Germany,49
587,18903,Naila,1357,1357,Bayern,82,82,DE,Germany,49
588,18904,Neubiberg,1357,1357,Bayern,82,82,DE,Germany,49
589,18905,Neuburg,1357,1357,Bayern,82,82,DE,Germany,49
590,18906,Neufahrn,1357,1357,Bayern,82,82,DE,Germany,49
591,18907,Neumarkt,1357,1357,Bayern,82,82,DE,Germany,49
592,18908,Neuried,1357,1357,Bayern,82,82,DE,Germany,49
593,18909,NeusaB,1357,1357,Bayern,82,82,DE,Germany,49
594,18910,Neustadt,1357,1357,Bayern,82,82,DE,Germany,49
595,18911,Neutraubling,1357,1357,Bayern,82,82,DE,Germany,49
596,18912,Nordlingen,1357,1357,Bayern,82,82,DE,Germany,49
597,18913,Nuremberg,1357,1357,Bayern,82,82,DE,Germany,49
598,18914,Nurnberg,1357,1357,Bayern,82,82,DE,Germany,49
599,18915,Oberasbach,1357,1357,Bayern,82,82,DE,Germany,49
600,18916,Oberhaching,1357,1357,Bayern,82,82,DE,Germany,49
601,18917,OberschleiBheim,1357,1357,Bayern,82,82,DE,Germany,49
602,18918,Oberstdorf,1357,1357,Bayern,82,82,DE,Germany,49
603,18919,Ochsenfurt,1357,1357,Bayern,82,82,DE,Germany,49
604,18920,Olching,1357,1357,Bayern,82,82,DE,Germany,49
605,18921,Osterhofen,1357,1357,Bayern,82,82,DE,Germany,49
606,18922,Ostheim,1357,1357,Bayern,82,82,DE,Germany,49
607,18923,Ottobrunn,1357,1357,Bayern,82,82,DE,Germany,49
608,18924,Parsberg,1357,1357,Bayern,82,82,DE,Germany,49
609,18925,Passau,1357,1357,Bayern,82,82,DE,Germany,49
610,18926,Pegnitz,1357,1357,Bayern,82,82,DE,Germany,49
611,18927,PeiBenberg,1357,1357,Bayern,82,82,DE,Germany,49
612,18928,Peiting,1357,1357,Bayern,82,82,DE,Germany,49
613,18929,Pentling,1357,1357,Bayern,82,82,DE,Germany,49
614,18930,Penzberg,1357,1357,Bayern,82,82,DE,Germany,49
615,18931,Pfaffenhofen,1357,1357,Bayern,82,82,DE,Germany,49
616,18932,Pfarrkirchen,1357,1357,Bayern,82,82,DE,Germany,49
617,18933,Planegg,1357,1357,Bayern,82,82,DE,Germany,49
618,18934,Plattling,1357,1357,Bayern,82,82,DE,Germany,49
619,18935,Pocking,1357,1357,Bayern,82,82,DE,Germany,49
620,18936,Poing,1357,1357,Bayern,82,82,DE,Germany,49
621,18937,Polling,1357,1357,Bayern,82,82,DE,Germany,49
622,18938,Pommelsbrunn,1357,1357,Bayern,82,82,DE,Germany,49
623,18939,Prien,1357,1357,Bayern,82,82,DE,Germany,49
624,18940,Puchheim,1357,1357,Bayern,82,82,DE,Germany,49
625,18941,Rannersdorf,1357,1357,Bayern,82,82,DE,Germany,49
626,18942,Raubling,1357,1357,Bayern,82,82,DE,Germany,49
627,18943,Regen,1357,1357,Bayern,82,82,DE,Germany,49
628,18944,Regensburg,1357,1357,Bayern,82,82,DE,Germany,49
629,18945,Regenstauf,1357,1357,Bayern,82,82,DE,Germany,49
630,18946,Rehau,1357,1357,Bayern,82,82,DE,Germany,49
631,18947,Rodental,1357,1357,Bayern,82,82,DE,Germany,49
632,18948,Roding,1357,1357,Bayern,82,82,DE,Germany,49
633,18949,Rosenheim,1357,1357,Bayern,82,82,DE,Germany,49
634,18950,Roth,1357,1357,Bayern,82,82,DE,Germany,49
635,18951,Rothenbach,1357,1357,Bayern,82,82,DE,Germany,49
636,18952,Rothenburg,1357,1357,Bayern,82,82,DE,Germany,49
637,18953,Ruhstorf,1357,1357,Bayern,82,82,DE,Germany,49
638,18954,Schnelldorf,1357,1357,Bayern,82,82,DE,Germany,49
639,18955,Schongau,1357,1357,Bayern,82,82,DE,Germany,49
640,18956,Schrobenhausen,1357,1357,Bayern,82,82,DE,Germany,49
641,18957,Schwabach,1357,1357,Bayern,82,82,DE,Germany,49
642,18958,Schwabmunchen,1357,1357,Bayern,82,82,DE,Germany,49
643,18959,Schwandorf,1357,1357,Bayern,82,82,DE,Germany,49
644,18960,Schwarzenbach,1357,1357,Bayern,82,82,DE,Germany,49
645,18961,Schweinfurt,1357,1357,Bayern,82,82,DE,Germany,49
646,18962,Selb,1357,1357,Bayern,82,82,DE,Germany,49
647,18963,Selbitz,1357,1357,Bayern,82,82,DE,Germany,49
648,18964,Senden,1357,1357,Bayern,82,82,DE,Germany,49
649,18965,Simbach,1357,1357,Bayern,82,82,DE,Germany,49
650,18966,Sonthofen,1357,1357,Bayern,82,82,DE,Germany,49
651,18967,Spalt,1357,1357,Bayern,82,82,DE,Germany,49
652,18968,Stadtbergen,1357,1357,Bayern,82,82,DE,Germany,49
653,18969,Staffelstein,1357,1357,Bayern,82,82,DE,Germany,49
654,18970,Starnberg,1357,1357,Bayern,82,82,DE,Germany,49
655,18971,Stein,1357,1357,Bayern,82,82,DE,Germany,49
656,18972,Stephanskirchen,1357,1357,Bayern,82,82,DE,Germany,49
657,18973,Straubing,1357,1357,Bayern,82,82,DE,Germany,49
658,18974,Sulzbach-Rosenberg,1357,1357,Bayern,82,82,DE,Germany,49
659,18975,Taufkirchen,1357,1357,Bayern,82,82,DE,Germany,49
660,18976,Thansau,1357,1357,Bayern,82,82,DE,Germany,49
661,18977,Tirschenreuth,1357,1357,Bayern,82,82,DE,Germany,49
662,18978,Toging,1357,1357,Bayern,82,82,DE,Germany,49
663,18979,Traunreut,1357,1357,Bayern,82,82,DE,Germany,49
664,18980,Traunstein,1357,1357,Bayern,82,82,DE,Germany,49
665,18981,Treuchtlingen,1357,1357,Bayern,82,82,DE,Germany,49
666,18982,Trostberg,1357,1357,Bayern,82,82,DE,Germany,49
667,18983,Tutzing,1357,1357,Bayern,82,82,DE,Germany,49
668,18984,Unterbergen,1357,1357,Bayern,82,82,DE,Germany,49
669,18985,Unterhaching,1357,1357,Bayern,82,82,DE,Germany,49
670,18986,UnterschleiBheim,1357,1357,Bayern,82,82,DE,Germany,49
671,18987,Valley,1357,1357,Bayern,82,82,DE,Germany,49
672,18988,Vaterstetten,1357,1357,Bayern,82,82,DE,Germany,49
673,18989,Veitshochheim,1357,1357,Bayern,82,82,DE,Germany,49
674,18990,Viechtach,1357,1357,Bayern,82,82,DE,Germany,49
675,18991,Vilgertshofen,1357,1357,Bayern,82,82,DE,Germany,49
676,18992,Vilsbiburg,1357,1357,Bayern,82,82,DE,Germany,49
677,18993,Vilshofen,1357,1357,Bayern,82,82,DE,Germany,49
678,18994,Vohringen,1357,1357,Bayern,82,82,DE,Germany,49
679,18995,Volkach,1357,1357,Bayern,82,82,DE,Germany,49
680,18996,Waldkirchen,1357,1357,Bayern,82,82,DE,Germany,49
681,18997,Waldkraiburg,1357,1357,Bayern,82,82,DE,Germany,49
682,18998,Walkertshofen,1357,1357,Bayern,82,82,DE,Germany,49
683,18999,Wasserburg,1357,1357,Bayern,82,82,DE,Germany,49
684,19000,WeiBenburg,1357,1357,Bayern,82,82,DE,Germany,49
685,19001,WeiBenhorn,1357,1357,Bayern,82,82,DE,Germany,49
686,19002,Weiden,1357,1357,Bayern,82,82,DE,Germany,49
687,19003,Weidenberg,1357,1357,Bayern,82,82,DE,Germany,49
688,19004,Weilheim,1357,1357,Bayern,82,82,DE,Germany,49
689,19005,Wendelstein,1357,1357,Bayern,82,82,DE,Germany,49
690,19006,Werneck,1357,1357,Bayern,82,82,DE,Germany,49
691,19007,Wessling,1357,1357,Bayern,82,82,DE,Germany,49
692,19008,Wolfratshausen,1357,1357,Bayern,82,82,DE,Germany,49
693,19009,Wolnzach,1357,1357,Bayern,82,82,DE,Germany,49
694,19010,Wunsiedel,1357,1357,Bayern,82,82,DE,Germany,49
695,19011,Wurzburg,1357,1357,Bayern,82,82,DE,Germany,49
696,19012,Zirndorf,1357,1357,Bayern,82,82,DE,Germany,49
697,19013,Zwiesel,1357,1357,Bayern,82,82,DE,Germany,49
698,19014,Berlin,1359,1359,Berlin,82,82,DE,Germany,49
699,19015,Panketal,1359,1359,Berlin,82,82,DE,Germany,49
700,19016,Steinfeld,1359,1359,Berlin,82,82,DE,Germany,49
701,19017,Angermunde,1360,1360,Brandenburg,82,82,DE,Germany,49
702,19018,Bad Freienwalde,1360,1360,Brandenburg,82,82,DE,Germany,49
703,19019,Bad Liebenwerda,1360,1360,Brandenburg,82,82,DE,Germany,49
