,time,datetime,mean_2m_air_temperature,total_precipitation
4682,688608000000,1991-10-28,2.6381774902343977,0.004801899194717407
4683,688694400000,1991-10-29,1.3551879882812727,0.0
4684,688780800000,1991-10-30,1.2618652343750227,0.0783158466219902
4685,688867200000,1991-10-31,3.3144470214843977,0.011099502444267273
4686,688953600000,1991-11-01,4.007958984375023,0.004177913069725037
4687,689040000000,1991-11-02,9.979669189453148,3.2640956342220306
4688,689126400000,1991-11-03,13.492242431640648,3.0675530433654785
4689,689212800000,1991-11-04,8.483087158203148,6.099222227931023
4690,689299200000,1991-11-05,6.123010253906273,5.024942569434643
4691,689385600000,1991-11-06,4.822351074218773,0.9108390659093857
4692,689472000000,1991-11-07,6.355218505859398,4.005955532193184
4693,689558400000,1991-11-08,9.828729248046898,1.7114197835326195
4694,689644800000,1991-11-09,6.637292480468773,6.622436456382275
4695,689731200000,1991-11-10,3.9199462890625227,0.4229918122291565
4696,689817600000,1991-11-11,4.775262451171898,0.9433161467313766
4697,689904000000,1991-11-12,7.951287841796898,3.7262123078107834
4698,689990400000,1991-11-13,8.008386230468773,21.391933783888817
4699,690076800000,1991-11-14,5.429986572265648,3.56368999928236
4700,690163200000,1991-11-15,5.914849853515648,2.5941114872694016
4701,690249600000,1991-11-16,2.6945434570312727,0.10251253843307495
4702,690336000000,1991-11-17,2.9251037597656477,0.5806963890790939
4703,690422400000,1991-11-18,4.507287597656273,2.8399042785167694
4704,690508800000,1991-11-19,7.395501708984398,4.951511509716511
4705,690595200000,1991-11-20,5.323052978515648,8.75983014702797
4706,690681600000,1991-11-21,3.6242614746093977,0.07391348481178284
4707,690768000000,1991-11-22,1.0500122070312727,0.001948326826095581
4708,690854400000,1991-11-23,1.1289611816406477,0.0
4709,690940800000,1991-11-24,-0.07514038085935226,0.004230067133903503
4710,691027200000,1991-11-25,1.7921081542968977,0.016821548342704773
4711,691113600000,1991-11-26,2.1511779785156477,9.313225746154785e-07
4712,691200000000,1991-11-27,2.9624572753906477,0.02424977719783783
4713,691286400000,1991-11-28,1.3458801269531477,0.05439668893814087
4714,691372800000,1991-11-29,0.9034057617187727,0.057306140661239624
4715,691459200000,1991-11-30,0.8623596191406477,4.284083843231201e-05
4716,691545600000,1991-12-01,-0.18506469726560226,0.0010058283805847168
4717,691632000000,1991-12-02,0.17360839843752274,0.0005345791578292847
4718,691718400000,1991-12-03,-0.8075012207031023,0.061578117311000824
4719,691804800000,1991-12-04,-0.7924865722656023,0.06661750376224518
4720,691891200000,1991-12-05,1.4982543945312727,1.1568386107683182
4721,691977600000,1991-12-06,-1.5490173339843523,0.20806491374969482
4722,692064000000,1991-12-07,-0.34363403320310226,0.10962504893541336
4723,692150400000,1991-12-08,1.1381774902343977,0.35364367067813873
4724,692236800000,1991-12-09,-0.30078735351560226,0.03473181277513504
4725,692323200000,1991-12-10,-5.898168945312477,2.1420419216156006e-05
4726,692409600000,1991-12-11,-4.712072753906227,0.0
4727,692496000000,1991-12-12,-4.644171142578102,0.0
4728,692582400000,1991-12-13,-4.303930664062477,4.284083843231201e-05
4729,692668800000,1991-12-14,-4.043341064453102,0.0
4730,692755200000,1991-12-15,-4.018133544921852,0.0
4731,692841600000,1991-12-16,-2.1419738769531023,1.8353220075368881
4732,692928000000,1991-12-17,3.2947937011718977,7.14956596493721
4733,693014400000,1991-12-18,4.978692626953148,9.051913395524025
4734,693100800000,1991-12-19,6.241174316406273,10.974345728754997
4735,693187200000,1991-12-20,3.7983642578125227,5.9784092009067535
4736,693273600000,1991-12-21,4.258325195312523,8.383777923882008
4737,693360000000,1991-12-22,11.179498291015648,4.54237125813961
4738,693446400000,1991-12-23,10.079309082031273,0.9732712060213089
4739,693532800000,1991-12-24,4.976770019531273,0.9874794632196426
4740,693619200000,1991-12-25,2.4730773925781477,0.38255564868450165
4741,693705600000,1991-12-26,1.0975891113281477,2.431664615869522
4742,693792000000,1991-12-27,4.455499267578148,1.517966389656067
4743,693878400000,1991-12-28,1.3072753906250227,0.04390440881252289
4744,693964800000,1991-12-29,-0.5110534667968523,0.016516074538230896
4745,694051200000,1991-12-30,1.4280029296875227,0.2236887812614441
4746,694137600000,1991-12-31,0.33165893554689774,0.08796900510787964
4747,694224000000,1992-01-01,-0.6048034667968523,0.06987713277339935
4748,694310400000,1992-01-02,1.1504760742187727,0.03032013773918152
4749,694396800000,1992-01-03,0.6499877929687727,0.022428110241889954
4750,694483200000,1992-01-04,4.623223876953148,1.2282924726605415
4751,694569600000,1992-01-05,7.388574218750023,0.6399834528565407
4752,694656000000,1992-01-06,6.877374267578148,0.07598474621772766
4753,694742400000,1992-01-07,2.2940612792968977,0.08897855877876282
4754,694828800000,1992-01-08,6.397943115234398,1.444673165678978
4755,694915200000,1992-01-09,8.651086425781273,5.755946040153503
4756,695001600000,1992-01-10,5.116326904296898,16.660382971167564
4757,695088000000,1992-01-11,3.5362792968750227,0.030525028705596924
4758,695174400000,1992-01-12,3.5053039550781477,0.09215623140335083
4759,695260800000,1992-01-13,1.8893371582031477,0.07382407784461975
4760,695347200000,1992-01-14,1.6468444824218977,0.09467080235481262
4761,695433600000,1992-01-15,4.122491455078148,0.3323797136545181
4762,695520000000,1992-01-16,3.5924011230468977,0.22456049919128418
4763,695606400000,1992-01-17,3.5762268066406477,0.16933679580688477
4764,695692800000,1992-01-18,1.5371643066406477,0.005133450031280518
4765,695779200000,1992-01-19,0.7138000488281477,4.019073210656643
4766,695865600000,1992-01-20,0.49544677734377274,6.405147723853588
4767,695952000000,1992-01-21,-4.608587646484352,1.862645149230957e-06
4768,696038400000,1992-01-22,-4.523870849609352,4.470348358154297e-05
4769,696124800000,1992-01-23,-3.3574890136718523,4.284083843231201e-05
4770,696211200000,1992-01-24,-3.5086425781249773,0.0
4771,696297600000,1992-01-25,-3.5196594238281023,0.003207474946975708
4772,696384000000,1992-01-26,-3.4303649902343523,0.1998208463191986
4773,696470400000,1992-01-27,-0.6369079589843523,0.7711220532655716
4774,696556800000,1992-01-28,-0.7697204589843523,0.0
4775,696643200000,1992-01-29,-0.31674804687497726,0.0
4776,696729600000,1992-01-30,0.26806030273439774,0.0
4777,696816000000,1992-01-31,-0.07236328124997726,0.0
4778,696902400000,1992-02-01,-1.0979370117187273,0.0036191195249557495
4779,696988800000,1992-02-02,-0.7017883300781023,0.0021345913410186768
4780,697075200000,1992-02-03,0.7116027832031477,0.5536340177059174
4781,697161600000,1992-02-04,2.6440063476562727,8.457904681563377
4782,697248000000,1992-02-05,4.922540283203148,3.1143464148044586
4783,697334400000,1992-02-06,5.196435546875023,0.20006485283374786
4784,697420800000,1992-02-07,2.5571533203125227,0.0012312084436416626
4785,697507200000,1992-02-08,1.0996032714843977,0.0027995556592941284
4786,697593600000,1992-02-09,3.1180053710937727,0.796739012002945
4787,697680000000,1992-02-10,5.231469726562523,1.6147419810295105
4788,697766400000,1992-02-11,4.993890380859398,10.325940325856209
4789,697852800000,1992-02-12,8.568383789062523,0.2752430737018585
4790,697939200000,1992-02-13,7.315728759765648,4.826387390494347
4791,698025600000,1992-02-14,5.418450927734398,0.22109411656856537
4792,698112000000,1992-02-15,6.293603515625023,3.350144252181053
4793,698198400000,1992-02-16,3.3439270019531477,1.8503721803426743
4794,698284800000,1992-02-17,0.10326538085939774,2.239322289824486
4795,698371200000,1992-02-18,-3.1980041503906023,0.012122094631195068
4796,698457600000,1992-02-19,-2.7851623535156023,0.03872625529766083
4797,698544000000,1992-02-20,-0.43839111328122726,0.3414824604988098
4798,698630400000,1992-02-21,2.1398254394531477,0.26487745344638824
4799,698716800000,1992-02-22,3.7524963378906477,0.21335110068321228
4800,698803200000,1992-02-23,4.855035400390648,0.20733289420604706
4801,698889600000,1992-02-24,5.012963867187523,0.03761798143386841
4802,698976000000,1992-02-25,4.559197998046898,0.0
4803,699062400000,1992-02-26,5.930413818359398,0.0
4804,699148800000,1992-02-27,6.135369873046898,0.0
4805,699235200000,1992-02-28,6.608239746093773,0.0
4806,699321600000,1992-02-29,7.622979736328148,0.0
4807,699408000000,1992-03-01,8.190911865234398,0.0
4808,699494400000,1992-03-02,6.427392578125023,3.1062383204698563
4809,699580800000,1992-03-03,7.017541503906273,0.0
4810,699667200000,1992-03-04,8.790582275390648,0.014001503586769104
4811,699753600000,1992-03-05,8.035211181640648,0.006545335054397583
4812,699840000000,1992-03-06,8.830224609375023,1.1735744774341583
4813,699926400000,1992-03-07,6.221185302734398,0.0
4814,700012800000,1992-03-08,6.728265380859398,0.0
4815,700099200000,1992-03-09,7.276757812500023,0.04566274583339691
4816,700185600000,1992-03-10,8.479180908203148,0.014321878552436829
4817,700272000000,1992-03-11,6.087152099609398,1.3265591114759445
4818,700358400000,1992-03-12,6.452355957031273,4.116492345929146
4819,700444800000,1992-03-13,8.251458740234398,15.726035460829735
4820,700531200000,1992-03-14,5.271234130859398,3.3746790140867233
4821,700617600000,1992-03-15,4.988214111328148,6.670160219073296
4822,700704000000,1992-03-16,4.197167968750023,0.13584643602371216
4823,700790400000,1992-03-17,5.623925781250023,0.0
4824,700876800000,1992-03-18,7.506036376953148,0.0
4825,700963200000,1992-03-19,7.236993408203148,1.401396468281746
4826,701049600000,1992-03-20,10.693444824218773,0.021656975150108337
4827,701136000000,1992-03-21,10.532586669921898,1.6023516654968262
4828,701222400000,1992-03-22,6.500360107421898,14.579039067029953
4829,701308800000,1992-03-23,4.821435546875023,4.351688548922539
4830,701395200000,1992-03-24,3.3930603027343977,12.734098359942436
4831,701481600000,1992-03-25,2.8247009277343977,6.476959213614464
4832,701568000000,1992-03-26,3.9023681640625227,0.09375438094139099
4833,701654400000,1992-03-27,4.330468750000023,1.3218335807323456
4834,701740800000,1992-03-28,3.5270019531250227,2.1125134080648422
4835,701827200000,1992-03-29,3.9700866699218977,0.830305740237236
4836,701913600000,1992-03-30,8.072930908203148,0.4507116973400116
4837,702000000000,1992-03-31,8.028131103515648,4.578594118356705
4838,702086400000,1992-04-01,5.976403808593773,2.48817540705204
4839,702172800000,1992-04-02,6.714837646484398,2.4001896381378174
4840,702259200000,1992-04-03,7.284356689453148,0.5604270845651627
4841,702345600000,1992-04-04,6.715325927734398,0.6915666162967682
4842,702432000000,1992-04-05,5.453607177734398,0.6486736238002777
4843,702518400000,1992-04-06,5.294061279296898,1.862645149230957e-06
4844,702604800000,1992-04-07,6.843621826171898,4.284083843231201e-05
4845,702691200000,1992-04-08,8.427239990234398,0.0
4846,702777600000,1992-04-09,9.052789306640648,0.0
4847,702864000000,1992-04-10,9.672692871093773,0.0
4848,702950400000,1992-04-11,10.518914794921898,1.862645149230957e-06
4849,703036800000,1992-04-12,12.433312988281273,0.004081055521965027
4850,703123200000,1992-04-13,9.523767089843773,0.4508215934038162
4851,703209600000,1992-04-14,10.627252197265648,0.007018446922302246
4852,703296000000,1992-04-15,8.576104736328148,9.637422859668732
4853,703382400000,1992-04-16,4.325433349609398,2.0349007099866867
4854,703468800000,1992-04-17,4.193811035156273,1.6021635383367538
4855,703555200000,1992-04-18,6.317254638671898,2.319546416401863
4856,703641600000,1992-04-19,11.497338867187523,2.192597836256027
4857,703728000000,1992-04-20,7.513391113281273,0.0
4858,703814400000,1992-04-21,10.517816162109398,0.0
4859,703900800000,1992-04-22,12.471612548828148,0.22280775010585785
4860,703987200000,1992-04-23,10.286035156250023,4.315687343478203
4861,704073600000,1992-04-24,13.680383300781273,0.18932484090328217
4862,704160000000,1992-04-25,16.893518066406273,0.07162801921367645
4863,704246400000,1992-04-26,17.596246337890648,1.4741290360689163
4864,704332800000,1992-04-27,12.555474853515648,2.8224941343069077
4865,704419200000,1992-04-28,10.996881103515648,3.3709052950143814
4866,704505600000,1992-04-29,8.813653564453148,4.827070981264114
4867,704592000000,1992-04-30,9.629357910156273,0.44596754014492035
4868,704678400000,1992-05-01,9.375207519531273,5.878407508134842
4869,704764800000,1992-05-02,8.424645996093773,8.896639570593834
4870,704851200000,1992-05-03,9.720605468750023,0.14459341764450073
4871,704937600000,1992-05-04,11.380181884765648,0.0
4872,705024000000,1992-05-05,12.187249755859398,0.010851770639419556
4873,705110400000,1992-05-06,14.016656494140648,0.0
4874,705196800000,1992-05-07,14.679956054687523,0.0018086284399032593
4875,705283200000,1992-05-08,15.077935791015648,0.007156282663345337
4876,705369600000,1992-05-09,11.423516845703148,0.5826745182275772
4877,705456000000,1992-05-10,13.376123046875023,1.292850822210312
4878,705542400000,1992-05-11,11.745782470703148,5.811372771859169
4879,705628800000,1992-05-12,12.245111083984398,1.862645149230957e-06
4880,705715200000,1992-05-13,16.673852539062523,4.284083843231201e-05
4881,705801600000,1992-05-14,20.735711669921898,0.0
4882,705888000000,1992-05-15,21.171563720703148,0.0
4883,705974400000,1992-05-16,21.136804199218773,0.1947786659002304
4884,706060800000,1992-05-17,15.740319824218773,4.470348358154297e-05
4885,706147200000,1992-05-18,16.519677734375023,4.284083843231201e-05
4886,706233600000,1992-05-19,17.327264404296898,0.0
4887,706320000000,1992-05-20,17.956781005859398,1.862645149230957e-06
4888,706406400000,1992-05-21,17.425500488281273,0.49404799938201904
4889,706492800000,1992-05-22,18.188226318359398,0.142756849527359
4890,706579200000,1992-05-23,19.875848388671898,0.02000480890274048
4891,706665600000,1992-05-24,18.945855712890648,5.0955358892679214
4892,706752000000,1992-05-25,18.667291259765648,1.2343339622020721
4893,706838400000,1992-05-26,18.781121826171898,1.9033048301935196
4894,706924800000,1992-05-27,18.228540039062523,0.21716207265853882
4895,707011200000,1992-05-28,19.727624511718773,1.862645149230957e-06
4896,707097600000,1992-05-29,16.912164306640648,0.4803445190191269
4897,707184000000,1992-05-30,19.156915283203148,0.014105811715126038
4898,707270400000,1992-05-31,19.300347900390648,0.5359193310141563
4899,707356800000,1992-06-01,20.331536865234398,2.61572003364563
4900,707443200000,1992-06-02,19.260369873046898,6.3597410917282104
4901,707529600000,1992-06-03,16.868707275390648,12.766830623149872
4902,707616000000,1992-06-04,15.573480224609398,9.385263547301292
4903,707702400000,1992-06-05,13.283319091796898,6.624756380915642
4904,707788800000,1992-06-06,14.749139404296898,2.9308386147022247
4905,707875200000,1992-06-07,16.010797119140648,1.0792221873998642
4906,707961600000,1992-06-08,15.134576416015648,6.680861115455627
4907,708048000000,1992-06-09,15.199426269531273,2.0030327141284943
4908,708134400000,1992-06-10,16.122796630859398,5.400868132710457
4909,708220800000,1992-06-11,14.984307861328148,0.5005374550819397
4910,708307200000,1992-06-12,15.638970947265648,0.3383997827768326
4911,708393600000,1992-06-13,17.771783447265648,0.4196092486381531
4912,708480000000,1992-06-14,19.356195068359398,0.05747377872467041
4913,708566400000,1992-06-15,21.247399902343773,0.0
4914,708652800000,1992-06-16,21.898248291015648,0.2081114798784256
4915,708739200000,1992-06-17,19.140771484375023,0.008571892976760864
4916,708825600000,1992-06-18,16.688348388671898,2.8031691908836365
4917,708912000000,1992-06-19,11.956506347656273,3.3095832914114
4918,708998400000,1992-06-20,14.625726318359398,5.2771419286727905
4919,709084800000,1992-06-21,17.190270996093773,0.09862333536148071
4920,709171200000,1992-06-22,18.333856201171898,0.0018104910850524902
4921,709257600000,1992-06-23,18.233728027343773,15.006504952907562
4922,709344000000,1992-06-24,18.267877197265648,9.04357060790062
4923,709430400000,1992-06-25,18.045434570312523,0.6113145500421524
4924,709516800000,1992-06-26,19.210626220703148,0.22042356431484222
4925,709603200000,1992-06-27,19.759057617187523,4.284083843231201e-05
4926,709689600000,1992-06-28,20.209222412109398,0.0
4927,709776000000,1992-06-29,21.959802246093773,0.0
4928,709862400000,1992-06-30,22.970330810546898,0.8126813918352127
4929,709948800000,1992-07-01,19.640527343750023,0.6503406912088394
4930,710035200000,1992-07-02,19.970452880859398,0.8756658062338829
4931,710121600000,1992-07-03,20.929528808593773,0.22460706532001495
4932,710208000000,1992-07-04,17.427148437500023,7.207082584500313
4933,710294400000,1992-07-05,16.400415039062523,7.531492039561272
4934,710380800000,1992-07-06,15.059136962890648,9.743467904627323
4935,710467200000,1992-07-07,15.606164550781273,0.3285706043243408
4936,710553600000,1992-07-08,18.304376220703148,0.756971538066864
4937,710640000000,1992-07-09,20.463800048828148,0.1756623387336731
4938,710726400000,1992-07-10,18.413110351562523,8.486371487379074
4939,710812800000,1992-07-11,16.728265380859398,3.1530503183603287
4940,710899200000,1992-07-12,16.560327148437523,4.398908466100693
4941,710985600000,1992-07-13,18.184136962890648,0.1323353499174118
4942,711072000000,1992-07-14,18.957391357421898,0.08310750126838684
4943,711158400000,1992-07-15,18.837823486328148,0.8761687204241753
4944,711244800000,1992-07-16,21.106591796875023,0.047985464334487915
4945,711331200000,1992-07-17,21.303399658203148,0.809183344244957
4946,711417600000,1992-07-18,19.481500244140648,0.7690023630857468
4947,711504000000,1992-07-19,22.817803955078148,0.0
4948,711590400000,1992-07-20,25.548577880859398,0.0
4949,711676800000,1992-07-21,24.891900634765648,5.497423931956291
4950,711763200000,1992-07-22,20.341210937500023,0.11552125215530396
4951,711849600000,1992-07-23,20.792321777343773,0.0
4952,711936000000,1992-07-24,22.908624267578148,0.2805609256029129
4953,712022400000,1992-07-25,21.203454589843773,1.0796543210744858
4954,712108800000,1992-07-26,21.664788818359398,0.0
4955,712195200000,1992-07-27,22.592034912109398,0.0041620805859565735
4956,712281600000,1992-07-28,17.832940673828148,0.0
4957,712368000000,1992-07-29,21.191583251953148,0.0
4958,712454400000,1992-07-30,26.405847167968773,0.06701238453388214
4959,712540800000,1992-07-31,24.906610107421898,4.295751452445984
4960,712627200000,1992-08-01,24.361993408203148,2.4116365239024162
4961,712713600000,1992-08-02,25.050714111328148,0.1400299370288849
4962,712800000000,1992-08-03,24.814263916015648,0.3840457648038864
4963,712886400000,1992-08-04,20.867242431640648,0.01041218638420105
4964,712972800000,1992-08-05,21.552636718750023,0.0
4965,713059200000,1992-08-06,24.485314941406273,0.0
4966,713145600000,1992-08-07,26.267175292968773,0.11236779391765594
4967,713232000000,1992-08-08,28.861932373046898,0.3846772015094757
4968,713318400000,1992-08-09,29.190118408203148,1.862645149230957e-06
4969,713404800000,1992-08-10,19.363824462890648,5.2819643169641495
4970,713491200000,1992-08-11,18.215570068359398,2.3339372128248215
4971,713577600000,1992-08-12,19.502008056640648,0.12250803411006927
4972,713664000000,1992-08-13,16.564477539062523,3.1914319843053818
4973,713750400000,1992-08-14,16.004388427734398,6.347935646772385
4974,713836800000,1992-08-15,15.209161376953148,0.4125218838453293
4975,713923200000,1992-08-16,18.360345458984398,0.0778045505285263
4976,714009600000,1992-08-17,20.184381103515648,0.18269754946231842
4977,714096000000,1992-08-18,23.932763671875023,0.12090988457202911
4978,714182400000,1992-08-19,24.858056640625023,0.30943751335144043
4979,714268800000,1992-08-20,22.742028808593773,4.744814708828926
4980,714355200000,1992-08-21,20.858087158203148,1.2599565088748932
4981,714441600000,1992-08-22,20.870446777343773,1.0573994368314743
4982,714528000000,1992-08-23,18.495446777343773,2.478659152984619
4983,714614400000,1992-08-24,17.337030029296898,0.04584062844514847
4984,714700800000,1992-08-25,23.022180175781273,2.3283064365386963e-05
4985,714787200000,1992-08-26,22.870599365234398,1.7266608774662018
4986,714873600000,1992-08-27,22.718682861328148,0.013669952750205994
4987,714960000000,1992-08-28,25.523919677734398,0.12085027992725372
4988,715046400000,1992-08-29,19.634637451171898,4.884529858827591
4989,715132800000,1992-08-30,18.600762939453148,1.040831208229065
4990,715219200000,1992-08-31,13.638726806640648,27.96325273811817
4991,715305600000,1992-09-01,12.078149414062523,2.3016799241304398
4992,715392000000,1992-09-02,14.850305175781273,2.3745670914649963
4993,715478400000,1992-09-03,15.787713623046898,0.8692294359207153
4994,715564800000,1992-09-04,11.662225341796898,6.328193470835686
4995,715651200000,1992-09-05,11.038140869140648,0.8895006030797958
4996,715737600000,1992-09-06,10.723504638671898,0.0
4997,715824000000,1992-09-07,14.899285888671898,0.1805182546377182
4998,715910400000,1992-09-08,14.097070312500023,0.3982149064540863
4999,715996800000,1992-09-09,13.607232666015648,0.0
5000,716083200000,1992-09-10,15.046655273437523,1.476069912314415
5001,716169600000,1992-09-11,17.545220947265648,2.0884033292531967
5002,716256000000,1992-09-12,15.166772460937523,0.14309212565422058
5003,716342400000,1992-09-13,16.104608154296898,0.0053299590945243835
5004,716428800000,1992-09-14,14.174737548828148,5.082334391772747
5005,716515200000,1992-09-15,15.514093017578148,0.42099691927433014
5006,716601600000,1992-09-16,15.714288330078148,0.0
5007,716688000000,1992-09-17,15.615563964843773,0.0
5008,716774400000,1992-09-18,16.499078369140648,0.2348627895116806
5009,716860800000,1992-09-19,16.512719726562523,1.6494682058691978
5010,716947200000,1992-09-20,15.045434570312523,0.06381329149007797
5011,717033600000,1992-09-21,16.423638916015648,0.003041699528694153
5012,717120000000,1992-09-22,18.605828857421898,0.4811985418200493
5013,717206400000,1992-09-23,15.167474365234398,2.199718728661537
5014,717292800000,1992-09-24,13.882653808593773,0.038821250200271606
5015,717379200000,1992-09-25,14.900689697265648,0.0009350478649139404
5016,717465600000,1992-09-26,15.720605468750023,0.000476837158203125
5017,717552000000,1992-09-27,17.314813232421898,0.0
5018,717638400000,1992-09-28,14.473809814453148,1.0588634759187698
5019,717724800000,1992-09-29,14.096826171875023,0.5382616072893143
5020,717811200000,1992-09-30,14.912683105468773,1.0145902633666992
5021,717897600000,1992-10-01,14.432733154296898,1.3026632368564606
5022,717984000000,1992-10-02,12.937432861328148,0.31697098165750504
5023,718070400000,1992-10-03,12.880181884765648,0.9853197261691093
5024,718156800000,1992-10-04,13.739648437500023,5.610411986708641
5025,718243200000,1992-10-05,12.574273681640648,1.475837081670761
5026,718329600000,1992-10-06,10.242120361328148,3.4144967794418335
5027,718416000000,1992-10-07,11.941430664062523,0.24766754359006882
5028,718502400000,1992-10-08,12.244958496093773,0.04588160663843155
5029,718588800000,1992-10-09,11.549432373046898,0.9209811687469482
5030,718675200000,1992-10-10,9.468377685546898,1.1517610400915146
5031,718761600000,1992-10-11,8.546197509765648,0.05741417407989502
5032,718848000000,1992-10-12,8.077783203125023,0.36110542714595795
5033,718934400000,1992-10-13,5.013482666015648,0.0
5034,719020800000,1992-10-14,6.378289794921898,0.0029597431421279907
5035,719107200000,1992-10-15,6.912988281250023,4.007706418633461
5036,719193600000,1992-10-16,4.562554931640648,0.046990811824798584
5037,719280000000,1992-10-17,3.2763916015625227,0.3161076456308365
5038,719366400000,1992-10-18,4.122186279296898,0.570220872759819
5039,719452800000,1992-10-19,5.890771484375023,0.0
5040,719539200000,1992-10-20,6.585687255859398,0.002723187208175659
5041,719625600000,1992-10-21,6.656793212890648,1.829659566283226
5042,719712000000,1992-10-22,5.812310791015648,0.8768849074840546
5043,719798400000,1992-10-23,6.171807861328148,5.217621102929115
5044,719884800000,1992-10-24,5.973596191406273,10.176245123147964
5045,719971200000,1992-10-25,8.232598876953148,17.218012362718582
5046,720057600000,1992-10-26,7.444360351562523,2.1546930074691772
5047,720144000000,1992-10-27,5.736169433593773,2.6585962623357773
5048,720230400000,1992-10-28,7.805780029296898,10.613862425088882
5049,720316800000,1992-10-29,7.144464111328148,1.1163949966430664
5050,720403200000,1992-10-30,4.243432617187523,0.00939890742301941
5051,720489600000,1992-10-31,3.3558593750000227,0.013042241334915161
5052,720576000000,1992-11-01,1.6821228027343977,4.284083843231201e-05
5053,720662400000,1992-11-02,4.262384033203148,3.909694030880928
5054,720748800000,1992-11-03,7.692102050781273,1.207161694765091
5055,720835200000,1992-11-04,6.939752197265648,0.7128920406103134
5056,720921600000,1992-11-05,8.019494628906273,0.58775395154953
5057,721008000000,1992-11-06,8.456842041015648,0.17860345542430878
5058,721094400000,1992-11-07,7.303674316406273,0.2898704260587692
5059,721180800000,1992-11-08,7.758905029296898,1.6549117863178253
5060,721267200000,1992-11-09,6.448297119140648,0.041250139474868774
5061,721353600000,1992-11-10,8.234246826171898,9.250292554497719
5062,721440000000,1992-11-11,8.975579833984398,7.8118471428751945
5063,721526400000,1992-11-12,5.555017089843773,3.197392448782921
5064,721612800000,1992-11-13,4.066644287109398,2.5611333549022675
5065,721699200000,1992-11-14,3.1437927246093977,0.24764612317085266
5066,721785600000,1992-11-15,5.041253662109398,18.48459616303444
5067,721872000000,1992-11-16,7.903436279296898,1.8894188106060028
5068,721958400000,1992-11-17,5.094903564453148,2.8001144528388977
5069,722044800000,1992-11-18,3.6910339355468977,3.0689509585499763
5070,722131200000,1992-11-19,6.884057617187523,2.809688448905945
5071,722217600000,1992-11-20,4.679711914062523,1.747816801071167
5072,722304000000,1992-11-21,5.424890136718773,5.1559582352638245
5073,722390400000,1992-11-22,12.489373779296898,7.0522986352443695
5074,722476800000,1992-11-23,10.532159423828148,0.17569400370121002
5075,722563200000,1992-11-24,6.464501953125023,0.01483038067817688
5076,722649600000,1992-11-25,9.152459716796898,2.4691596627235413
5077,722736000000,1992-11-26,10.845300292968773,3.0421148985624313
5078,722822400000,1992-11-27,6.840631103515648,0.02204813063144684
5079,722908800000,1992-11-28,8.822930908203148,10.867869481444359
5080,722995200000,1992-11-29,6.985040283203148,13.153569772839546
5081,723081600000,1992-11-30,9.334741210937523,0.04110299050807953
5082,723168000000,1992-12-01,8.639031982421898,0.13454165309667587
5083,723254400000,1992-12-02,9.835168457031273,5.808249115943909
5084,723340800000,1992-12-03,8.790032958984398,2.834484912455082
5085,723427200000,1992-12-04,5.531243896484398,4.1336677968502045
5086,723513600000,1992-12-05,3.7710205078125227,0.4352014511823654
5087,723600000000,1992-12-06,2.8777709960937727,0.25097187608480453
5088,723686400000,1992-12-07,4.282220458984398,6.898869760334492
5089,723772800000,1992-12-08,4.407525634765648,0.20157545804977417
5090,723859200000,1992-12-09,2.6339050292968977,0.10299868881702423
5091,723945600000,1992-12-10,2.1109863281250227,0.24781003594398499
5092,724032000000,1992-12-11,2.1758972167968977,1.9694864749908447
5093,724118400000,1992-12-12,3.2812133789062727,6.776547059416771
5094,724204800000,1992-12-13,3.6399780273437727,0.2566985785961151
5095,724291200000,1992-12-14,3.9610534667968977,0.29541365802288055
5096,724377600000,1992-12-15,2.0579162597656477,0.037511810660362244
5097,724464000000,1992-12-16,2.1526123046875227,0.30096061527729034
5098,724550400000,1992-12-17,1.2053771972656477,0.0
5099,724636800000,1992-12-18,-1.1718200683593523,0.0
5100,724723200000,1992-12-19,2.6070800781250227,0.23726001381874084
5101,724809600000,1992-12-20,5.028741455078148,4.824671894311905
5102,724896000000,1992-12-21,6.457696533203148,5.073139443993568
5103,724982400000,1992-12-22,5.943414306640648,5.608853884041309
5104,725068800000,1992-12-23,5.041772460937523,1.9788211211562157
5105,725155200000,1992-12-24,1.2784362792968977,0.10591931641101837
5106,725241600000,1992-12-25,-0.6545166015624773,0.005444511771202087
5107,725328000000,1992-12-26,-3.3524841308593523,4.284083843231201e-05
5108,725414400000,1992-12-27,-3.8891662597656023,0.0
5109,725500800000,1992-12-28,-2.6587890624999773,0.0007860362529754639
5110,725587200000,1992-12-29,-4.555944824218727,1.862645149230957e-06
5111,725673600000,1992-12-30,-5.150610351562477,4.377216100692749e-05
5112,725760000000,1992-12-31,-5.318518066406227,2.3283064365386963e-05
5113,725846400000,1993-01-01,-5.299139404296852,4.284083843231201e-05
5114,725932800000,1993-01-02,-7.298284912109352,0.0
5115,726019200000,1993-01-03,-8.479223632812477,1.862645149230957e-06
5116,726105600000,1993-01-04,-8.619451904296852,4.284083843231201e-05
5117,726192000000,1993-01-05,-4.077978515624977,0.0011865049600601196
5118,726278400000,1993-01-06,4.488061523437523,3.578971140086651
5119,726364800000,1993-01-07,7.351342773437523,4.479195922613144
5120,726451200000,1993-01-08,6.155328369140648,1.5355031937360764
5121,726537600000,1993-01-09,4.881829833984398,0.17927773296833038
5122,726624000000,1993-01-10,9.179864501953148,0.6934013217687607
